date,state,location,fuel_type,price_cpl
2026-05-01,WA,Perth,diesel,221.0
2026-05-01,WA,Perth,p95,192.2
2026-05-01,WA,Perth,p98,206.2
2026-05-01,WA,Perth,ulp91,179.3
2026-05-01,WA,Port Hedland,diesel,249.7
2026-05-02,NSW,Newcastle,diesel,222.9
2026-05-02,NSW,Sydney,diesel,222.9
2026-05-02,NSW,Sydney,e10,182.0
2026-05-02,NSW,Sydney,p95,190.7
2026-05-02,NSW,Sydney,p98,204.3
2026-05-02,NSW,Sydney,ulp91,181.8
2026-05-02,NT,Darwin,diesel,228.0
2026-05-02,NT,Darwin,p95,196.2
2026-05-02,NT,Darwin,ulp91,185.2
2026-05-02,QLD,Brisbane,b5,227.8
2026-05-02,QLD,Brisbane,diesel,221.6
2026-05-02,QLD,Brisbane,e10,180.9
2026-05-02,QLD,Brisbane,p95,188.6
2026-05-02,QLD,Brisbane,p98,202.5
2026-05-02,QLD,Brisbane,ulp91,179.8
2026-05-02,QLD,Cairns,diesel,227.3
2026-05-02,QLD,Cairns,p95,200.4
2026-05-02,QLD,Cairns,ulp91,186.9
2026-05-02,QLD,Gladstone,diesel,225.7
2026-05-02,QLD,Gladstone,p95,194.3
2026-05-02,QLD,Gladstone,ulp91,187.0
2026-05-02,QLD,Mackay,diesel,225.6
2026-05-02,QLD,Mackay,ulp91,187.5
2026-05-02,QLD,Townsville,diesel,227.1
2026-05-02,QLD,Townsville,p95,196.1
2026-05-02,QLD,Townsville,p98,212.1
2026-05-02,QLD,Townsville,ulp91,186.6
2026-05-02,QLD,Weipa,diesel,238.7
2026-05-02,QLD,Weipa,ulp91,211.0
2026-05-02,SA,Adelaide,diesel,223.6
2026-05-02,SA,Adelaide,e10,183.0
2026-05-02,SA,Adelaide,p95,189.6
2026-05-02,SA,Adelaide,p98,204.5
2026-05-02,SA,Adelaide,ulp91,181.4
2026-05-02,SA,Port Lincoln,diesel,231.9
2026-05-02,SA,Port Lincoln,p98,214.3
2026-05-02,SA,Port Lincoln,ulp91,189.8
2026-05-02,TAS,Devonport,diesel,229.5
2026-05-02,TAS,Devonport,p95,197.6
2026-05-02,TAS,Devonport,ulp91,186.2
2026-05-02,TAS,Hobart,diesel,228.7
2026-05-02,TAS,Hobart,p95,197.7
2026-05-02,TAS,Hobart,p98,213.2
2026-05-02,TAS,Hobart,ulp91,186.3
2026-05-02,VIC,Geelong,diesel,222.0
2026-05-02,VIC,Geelong,p95,187.8
2026-05-02,VIC,Geelong,p98,202.0
2026-05-02,VIC,Geelong,ulp91,179.1
2026-05-02,VIC,Melbourne,diesel,222.0
2026-05-02,VIC,Melbourne,e10,180.1
2026-05-02,VIC,Melbourne,p95,187.8
2026-05-02,VIC,Melbourne,p98,202.0
2026-05-02,VIC,Melbourne,ulp91,179.1
2026-05-02,WA,Broome,diesel,255.4
2026-05-02,WA,Broome,p95,246.7
2026-05-02,WA,Broome,ulp91,236.9
2026-05-02,WA,Cocos Island,diesel,266.9
2026-05-02,WA,Cocos Island,p95,401.1
2026-05-02,WA,Dampier,diesel,243.0
2026-05-02,WA,Esperance,diesel,227.5
2026-05-02,WA,King Bay,diesel,243.0
2026-05-02,WA,Perth,diesel,221.4
2026-05-02,WA,Perth,p95,193.2
2026-05-02,WA,Perth,p98,207.2
2026-05-02,WA,Perth,ulp91,180.3
2026-05-02,WA,Port Hedland,diesel,250.2
2026-05-05,NSW,Newcastle,diesel,224.5
2026-05-05,NSW,Sydney,diesel,224.5
2026-05-05,NSW,Sydney,e10,183.5
2026-05-05,NSW,Sydney,p95,192.1
2026-05-05,NSW,Sydney,p98,205.8
2026-05-05,NSW,Sydney,ulp91,183.3
2026-05-05,NT,Darwin,diesel,229.7
2026-05-05,NT,Darwin,p95,197.7
2026-05-05,NT,Darwin,ulp91,186.7
2026-05-05,QLD,Brisbane,b5,229.3
2026-05-05,QLD,Brisbane,diesel,223.2
2026-05-05,QLD,Brisbane,e10,182.4
2026-05-05,QLD,Brisbane,p95,190.1
2026-05-05,QLD,Brisbane,p98,204.0
2026-05-05,QLD,Brisbane,ulp91,181.3
2026-05-05,QLD,Cairns,diesel,228.9
2026-05-05,QLD,Cairns,p95,201.9
2026-05-05,QLD,Cairns,ulp91,188.4
2026-05-05,QLD,Gladstone,diesel,227.3
2026-05-05,QLD,Gladstone,p95,195.8
2026-05-05,QLD,Gladstone,ulp91,188.6
2026-05-05,QLD,Mackay,diesel,227.2
2026-05-05,QLD,Mackay,ulp91,189.1
2026-05-05,QLD,Townsville,diesel,228.7
2026-05-05,QLD,Townsville,p95,197.5
2026-05-05,QLD,Townsville,p98,213.6
2026-05-05,QLD,Townsville,ulp91,188.1
2026-05-05,QLD,Weipa,diesel,240.2
2026-05-05,QLD,Weipa,ulp91,212.4
2026-05-05,SA,Adelaide,diesel,225.2
2026-05-05,SA,Adelaide,e10,184.5
2026-05-05,SA,Adelaide,p95,191.1
2026-05-05,SA,Adelaide,p98,205.9
2026-05-05,SA,Adelaide,ulp91,182.9
2026-05-05,SA,Port Lincoln,diesel,233.4
2026-05-05,SA,Port Lincoln,p98,215.7
2026-05-05,SA,Port Lincoln,ulp91,191.3
2026-05-05,TAS,Devonport,diesel,231.1
2026-05-05,TAS,Devonport,p95,199.1
2026-05-05,TAS,Devonport,ulp91,187.7
2026-05-05,TAS,Hobart,diesel,230.3
2026-05-05,TAS,Hobart,p95,199.1
2026-05-05,TAS,Hobart,p98,214.6
2026-05-05,TAS,Hobart,ulp91,187.8
2026-05-05,VIC,Geelong,diesel,223.6
2026-05-05,VIC,Geelong,p95,189.3
2026-05-05,VIC,Geelong,p98,203.5
2026-05-05,VIC,Geelong,ulp91,180.6
2026-05-05,VIC,Melbourne,diesel,223.6
2026-05-05,VIC,Melbourne,e10,181.6
2026-05-05,VIC,Melbourne,p95,189.3
2026-05-05,VIC,Melbourne,p98,203.5
2026-05-05,VIC,Melbourne,ulp91,180.6
2026-05-05,WA,Broome,diesel,257.0
2026-05-05,WA,Broome,p95,248.0
2026-05-05,WA,Broome,ulp91,238.3
2026-05-05,WA,Cocos Island,diesel,268.4
2026-05-05,WA,Cocos Island,p95,402.5
2026-05-05,WA,Dampier,diesel,244.6
2026-05-05,WA,Esperance,diesel,229.1
2026-05-05,WA,King Bay,diesel,244.6
2026-05-05,WA,Perth,diesel,223.0
2026-05-05,WA,Perth,p95,194.6
2026-05-05,WA,Perth,p98,208.7
2026-05-05,WA,Perth,ulp91,181.8
2026-05-05,WA,Port Hedland,diesel,251.8
2026-05-06,NSW,Newcastle,diesel,223.1
2026-05-06,NSW,Sydney,diesel,223.1
2026-05-06,NSW,Sydney,e10,182.1
2026-05-06,NSW,Sydney,p95,190.6
2026-05-06,NSW,Sydney,p98,204.3
2026-05-06,NSW,Sydney,ulp91,181.9
2026-05-06,NT,Darwin,diesel,228.2
2026-05-06,NT,Darwin,p95,196.2
2026-05-06,NT,Darwin,ulp91,185.4
2026-05-06,QLD,Brisbane,b5,228.0
2026-05-06,QLD,Brisbane,diesel,221.8
2026-05-06,QLD,Brisbane,e10,181.1
2026-05-06,QLD,Brisbane,p95,188.6
2026-05-06,QLD,Brisbane,p98,202.5
2026-05-06,QLD,Brisbane,ulp91,180.0
2026-05-06,QLD,Cairns,diesel,227.5
2026-05-06,QLD,Cairns,p95,200.4
2026-05-06,QLD,Cairns,ulp91,187.0
2026-05-06,QLD,Gladstone,diesel,225.9
2026-05-06,QLD,Gladstone,p95,194.3
2026-05-06,QLD,Gladstone,ulp91,187.2
2026-05-06,QLD,Mackay,diesel,225.8
2026-05-06,QLD,Mackay,ulp91,187.7
2026-05-06,QLD,Townsville,diesel,227.3
2026-05-06,QLD,Townsville,p95,196.0
2026-05-06,QLD,Townsville,p98,212.1
2026-05-06,QLD,Townsville,ulp91,186.8
2026-05-06,QLD,Weipa,diesel,238.8
2026-05-06,QLD,Weipa,ulp91,211.1
2026-05-06,SA,Adelaide,diesel,223.8
2026-05-06,SA,Adelaide,e10,183.2
2026-05-06,SA,Adelaide,p95,189.6
2026-05-06,SA,Adelaide,p98,204.4
2026-05-06,SA,Adelaide,ulp91,181.5
2026-05-06,SA,Port Lincoln,diesel,232.0
2026-05-06,SA,Port Lincoln,p98,214.2
2026-05-06,SA,Port Lincoln,ulp91,189.9
2026-05-06,TAS,Devonport,diesel,229.6
2026-05-06,TAS,Devonport,p95,197.6
2026-05-06,TAS,Devonport,ulp91,186.4
2026-05-06,TAS,Hobart,diesel,228.9
2026-05-06,TAS,Hobart,p95,197.6
2026-05-06,TAS,Hobart,p98,213.1
2026-05-06,TAS,Hobart,ulp91,186.5
2026-05-06,VIC,Geelong,diesel,222.2
2026-05-06,VIC,Geelong,p95,187.8
2026-05-06,VIC,Geelong,p98,202.0
2026-05-06,VIC,Geelong,ulp91,179.2
2026-05-06,VIC,Melbourne,diesel,222.2
2026-05-06,VIC,Melbourne,e10,180.3
2026-05-06,VIC,Melbourne,p95,187.8
2026-05-06,VIC,Melbourne,p98,202.0
2026-05-06,VIC,Melbourne,ulp91,179.2
2026-05-06,WA,Broome,diesel,255.6
2026-05-06,WA,Broome,p95,246.3
2026-05-06,WA,Broome,ulp91,236.7
2026-05-06,WA,Cocos Island,diesel,267.1
2026-05-06,WA,Cocos Island,p95,401.1
2026-05-06,WA,Dampier,diesel,243.2
2026-05-06,WA,Esperance,diesel,227.7
2026-05-06,WA,King Bay,diesel,243.2
2026-05-06,WA,Perth,diesel,221.6
2026-05-06,WA,Perth,p95,193.2
2026-05-06,WA,Perth,p98,207.2
2026-05-06,WA,Perth,ulp91,180.5
2026-05-06,WA,Port Hedland,diesel,250.4
2026-05-07,NSW,Newcastle,diesel,217.9
2026-05-07,NSW,Sydney,diesel,217.9
2026-05-07,NSW,Sydney,e10,181.8
2026-05-07,NSW,Sydney,p95,190.2
2026-05-07,NSW,Sydney,p98,203.8
2026-05-07,NSW,Sydney,ulp91,181.6
2026-05-07,NT,Darwin,diesel,223.1
2026-05-07,NT,Darwin,p95,195.8
2026-05-07,NT,Darwin,ulp91,185.1
2026-05-07,QLD,Brisbane,b5,223.2
2026-05-07,QLD,Brisbane,diesel,216.6
2026-05-07,QLD,Brisbane,e10,180.8
2026-05-07,QLD,Brisbane,p95,188.2
2026-05-07,QLD,Brisbane,p98,202.1
2026-05-07,QLD,Brisbane,ulp91,179.7
2026-05-07,QLD,Cairns,diesel,222.3
2026-05-07,QLD,Cairns,p95,199.9
2026-05-07,QLD,Cairns,ulp91,186.7
2026-05-07,QLD,Gladstone,diesel,220.7
2026-05-07,QLD,Gladstone,p95,193.8
2026-05-07,QLD,Gladstone,ulp91,186.9
2026-05-07,QLD,Mackay,diesel,220.6
2026-05-07,QLD,Mackay,ulp91,187.4
2026-05-07,QLD,Townsville,diesel,222.1
2026-05-07,QLD,Townsville,p95,195.6
2026-05-07,QLD,Townsville,p98,211.6
2026-05-07,QLD,Townsville,ulp91,186.5
2026-05-07,QLD,Weipa,diesel,233.6
2026-05-07,QLD,Weipa,ulp91,210.8
2026-05-07,SA,Adelaide,diesel,218.6
2026-05-07,SA,Adelaide,e10,182.9
2026-05-07,SA,Adelaide,p95,189.2
2026-05-07,SA,Adelaide,p98,204.0
2026-05-07,SA,Adelaide,ulp91,181.2
2026-05-07,SA,Port Lincoln,diesel,226.8
2026-05-07,SA,Port Lincoln,p98,213.8
2026-05-07,SA,Port Lincoln,ulp91,189.6
2026-05-07,TAS,Devonport,diesel,224.4
2026-05-07,TAS,Devonport,p95,197.1
2026-05-07,TAS,Devonport,ulp91,186.1
2026-05-07,TAS,Hobart,diesel,223.7
2026-05-07,TAS,Hobart,p95,197.2
2026-05-07,TAS,Hobart,p98,212.7
2026-05-07,TAS,Hobart,ulp91,186.2
2026-05-07,VIC,Geelong,diesel,217.0
2026-05-07,VIC,Geelong,p95,187.4
2026-05-07,VIC,Geelong,p98,201.6
2026-05-07,VIC,Geelong,ulp91,178.9
2026-05-07,VIC,Melbourne,diesel,217.0
2026-05-07,VIC,Melbourne,e10,180.0
2026-05-07,VIC,Melbourne,p95,187.4
2026-05-07,VIC,Melbourne,p98,201.6
2026-05-07,VIC,Melbourne,ulp91,178.9
2026-05-07,WA,Broome,diesel,250.3
2026-05-07,WA,Broome,p95,245.7
2026-05-07,WA,Broome,ulp91,236.2
2026-05-07,WA,Cocos Island,diesel,262.4
2026-05-07,WA,Cocos Island,p95,400.8
2026-05-07,WA,Dampier,diesel,238.1
2026-05-07,WA,Esperance,diesel,222.5
2026-05-07,WA,King Bay,diesel,238.1
2026-05-07,WA,Perth,diesel,216.4
2026-05-07,WA,Perth,p95,192.8
2026-05-07,WA,Perth,p98,206.8
2026-05-07,WA,Perth,ulp91,180.2
2026-05-07,WA,Port Hedland,diesel,245.2
2026-05-08,NSW,Newcastle,diesel,216.7
2026-05-08,NSW,Sydney,diesel,216.7
2026-05-08,NSW,Sydney,e10,182.0
2026-05-08,NSW,Sydney,p95,190.2
2026-05-08,NSW,Sydney,p98,203.8
2026-05-08,NSW,Sydney,ulp91,181.7
2026-05-08,NT,Darwin,diesel,221.9
2026-05-08,NT,Darwin,p95,195.9
2026-05-08,NT,Darwin,ulp91,185.2
2026-05-08,QLD,Brisbane,b5,222.2
2026-05-08,QLD,Brisbane,diesel,215.4
2026-05-08,QLD,Brisbane,e10,181.0
2026-05-08,QLD,Brisbane,p95,188.2
2026-05-08,QLD,Brisbane,p98,202.1
2026-05-08,QLD,Brisbane,ulp91,179.8
2026-05-08,QLD,Cairns,diesel,221.1
2026-05-08,QLD,Cairns,p95,199.9
2026-05-08,QLD,Cairns,ulp91,186.9
2026-05-08,QLD,Gladstone,diesel,219.5
2026-05-08,QLD,Gladstone,p95,193.8
2026-05-08,QLD,Gladstone,ulp91,187.0
2026-05-08,QLD,Mackay,diesel,219.4
2026-05-08,QLD,Mackay,ulp91,187.5
2026-05-08,QLD,Townsville,diesel,220.9
2026-05-08,QLD,Townsville,p95,195.6
2026-05-08,QLD,Townsville,p98,211.6
2026-05-08,QLD,Townsville,ulp91,186.6
2026-05-08,QLD,Weipa,diesel,232.3
2026-05-08,QLD,Weipa,ulp91,210.9
2026-05-08,SA,Adelaide,diesel,217.4
2026-05-08,SA,Adelaide,e10,183.0
2026-05-08,SA,Adelaide,p95,189.2
2026-05-08,SA,Adelaide,p98,204.0
2026-05-08,SA,Adelaide,ulp91,181.4
2026-05-08,SA,Port Lincoln,diesel,225.6
2026-05-08,SA,Port Lincoln,p98,213.8
2026-05-08,SA,Port Lincoln,ulp91,189.7
2026-05-08,TAS,Devonport,diesel,223.2
2026-05-08,TAS,Devonport,p95,197.1
2026-05-08,TAS,Devonport,ulp91,186.2
2026-05-08,TAS,Hobart,diesel,222.5
2026-05-08,TAS,Hobart,p95,197.2
2026-05-08,TAS,Hobart,p98,212.7
2026-05-08,TAS,Hobart,ulp91,186.3
2026-05-08,VIC,Geelong,diesel,215.8
2026-05-08,VIC,Geelong,p95,187.4
2026-05-08,VIC,Geelong,p98,201.6
2026-05-08,VIC,Geelong,ulp91,179.1
2026-05-08,VIC,Melbourne,diesel,215.8
2026-05-08,VIC,Melbourne,e10,180.2
2026-05-08,VIC,Melbourne,p95,187.4
2026-05-08,VIC,Melbourne,p98,201.6
2026-05-08,VIC,Melbourne,ulp91,179.1
2026-05-08,WA,Broome,diesel,249.1
2026-05-08,WA,Broome,p95,245.4
2026-05-08,WA,Broome,ulp91,236.1
2026-05-08,WA,Cocos Island,diesel,261.4
2026-05-08,WA,Cocos Island,p95,400.8
2026-05-08,WA,Dampier,diesel,236.9
2026-05-08,WA,Esperance,diesel,221.3
2026-05-08,WA,King Bay,diesel,236.9
2026-05-08,WA,Perth,diesel,215.3
2026-05-08,WA,Perth,p95,192.8
2026-05-08,WA,Perth,p98,206.8
2026-05-08,WA,Perth,ulp91,180.3
2026-05-08,WA,Port Hedland,diesel,244.1
2026-05-09,NSW,Newcastle,diesel,210.0
2026-05-09,NSW,Sydney,diesel,210.0
2026-05-09,NSW,Sydney,e10,178.3
2026-05-09,NSW,Sydney,p95,186.4
2026-05-09,NSW,Sydney,p98,200.0
2026-05-09,NSW,Sydney,ulp91,178.1
2026-05-09,NT,Darwin,diesel,215.2
2026-05-09,NT,Darwin,p95,192.1
2026-05-09,NT,Darwin,ulp91,181.6
2026-05-09,QLD,Brisbane,b5,215.8
2026-05-09,QLD,Brisbane,diesel,208.7
2026-05-09,QLD,Brisbane,e10,177.3
2026-05-09,QLD,Brisbane,p95,184.4
2026-05-09,QLD,Brisbane,p98,198.3
2026-05-09,QLD,Brisbane,ulp91,176.2
2026-05-09,QLD,Cairns,diesel,214.4
2026-05-09,QLD,Cairns,p95,196.1
2026-05-09,QLD,Cairns,ulp91,183.2
2026-05-09,QLD,Gladstone,diesel,212.8
2026-05-09,QLD,Gladstone,p95,190.1
2026-05-09,QLD,Gladstone,ulp91,183.4
2026-05-09,QLD,Mackay,diesel,212.7
2026-05-09,QLD,Mackay,ulp91,183.8
2026-05-09,QLD,Townsville,diesel,214.2
2026-05-09,QLD,Townsville,p95,191.8
2026-05-09,QLD,Townsville,p98,207.8
2026-05-09,QLD,Townsville,ulp91,183.0
2026-05-09,QLD,Weipa,diesel,225.6
2026-05-09,QLD,Weipa,ulp91,207.2
2026-05-09,SA,Adelaide,diesel,210.6
2026-05-09,SA,Adelaide,e10,179.4
2026-05-09,SA,Adelaide,p95,185.4
2026-05-09,SA,Adelaide,p98,200.2
2026-05-09,SA,Adelaide,ulp91,177.7
2026-05-09,SA,Port Lincoln,diesel,218.9
2026-05-09,SA,Port Lincoln,p98,210.0
2026-05-09,SA,Port Lincoln,ulp91,186.0
2026-05-09,TAS,Devonport,diesel,216.5
2026-05-09,TAS,Devonport,p95,193.3
2026-05-09,TAS,Devonport,ulp91,182.5
2026-05-09,TAS,Hobart,diesel,215.7
2026-05-09,TAS,Hobart,p95,193.4
2026-05-09,TAS,Hobart,p98,208.9
2026-05-09,TAS,Hobart,ulp91,182.6
2026-05-09,VIC,Geelong,diesel,209.1
2026-05-09,VIC,Geelong,p95,183.6
2026-05-09,VIC,Geelong,p98,197.8
2026-05-09,VIC,Geelong,ulp91,175.4
2026-05-09,VIC,Melbourne,diesel,209.1
2026-05-09,VIC,Melbourne,e10,176.5
2026-05-09,VIC,Melbourne,p95,183.6
2026-05-09,VIC,Melbourne,p98,197.8
2026-05-09,VIC,Melbourne,ulp91,175.4
2026-05-09,WA,Broome,diesel,242.3
2026-05-09,WA,Broome,p95,241.1
2026-05-09,WA,Broome,ulp91,231.9
2026-05-09,WA,Cocos Island,diesel,255.3
2026-05-09,WA,Cocos Island,p95,397.4
2026-05-09,WA,Dampier,diesel,230.2
2026-05-09,WA,Esperance,diesel,214.6
2026-05-09,WA,King Bay,diesel,230.2
2026-05-09,WA,Perth,diesel,208.6
2026-05-09,WA,Perth,p95,189.0
2026-05-09,WA,Perth,p98,203.0
2026-05-09,WA,Perth,ulp91,176.7
2026-05-09,WA,Port Hedland,diesel,237.3
2026-05-12,NSW,Newcastle,diesel,203.6
2026-05-12,NSW,Sydney,diesel,203.6
2026-05-12,NSW,Sydney,e10,175.8
2026-05-12,NSW,Sydney,p95,183.8
2026-05-12,NSW,Sydney,p98,197.4
2026-05-12,NSW,Sydney,ulp91,175.6
2026-05-12,NT,Darwin,diesel,208.9
2026-05-12,NT,Darwin,p95,189.5
2026-05-12,NT,Darwin,ulp91,179.1
2026-05-12,QLD,Brisbane,b5,209.9
2026-05-12,QLD,Brisbane,diesel,202.3
2026-05-12,QLD,Brisbane,e10,174.8
2026-05-12,QLD,Brisbane,p95,181.8
2026-05-12,QLD,Brisbane,p98,195.6
2026-05-12,QLD,Brisbane,ulp91,173.7
2026-05-12,QLD,Cairns,diesel,208.0
2026-05-12,QLD,Cairns,p95,193.5
2026-05-12,QLD,Cairns,ulp91,180.7
2026-05-12,QLD,Gladstone,diesel,206.4
2026-05-12,QLD,Gladstone,p95,187.4
2026-05-12,QLD,Gladstone,ulp91,180.8
2026-05-12,QLD,Mackay,diesel,206.3
2026-05-12,QLD,Mackay,ulp91,181.3
2026-05-12,QLD,Townsville,diesel,207.8
2026-05-12,QLD,Townsville,p95,189.1
2026-05-12,QLD,Townsville,p98,205.1
2026-05-12,QLD,Townsville,ulp91,180.4
2026-05-12,QLD,Weipa,diesel,219.1
2026-05-12,QLD,Weipa,ulp91,204.6
2026-05-12,SA,Adelaide,diesel,204.3
2026-05-12,SA,Adelaide,e10,176.8
2026-05-12,SA,Adelaide,p95,182.7
2026-05-12,SA,Adelaide,p98,197.5
2026-05-12,SA,Adelaide,ulp91,175.2
2026-05-12,SA,Port Lincoln,diesel,212.4
2026-05-12,SA,Port Lincoln,p98,207.3
2026-05-12,SA,Port Lincoln,ulp91,183.5
2026-05-12,TAS,Devonport,diesel,210.1
2026-05-12,TAS,Devonport,p95,190.7
2026-05-12,TAS,Devonport,ulp91,180.0
2026-05-12,TAS,Hobart,diesel,209.3
2026-05-12,TAS,Hobart,p95,190.7
2026-05-12,TAS,Hobart,p98,206.2
2026-05-12,TAS,Hobart,ulp91,180.1
2026-05-12,VIC,Geelong,diesel,202.8
2026-05-12,VIC,Geelong,p95,181.0
2026-05-12,VIC,Geelong,p98,195.1
2026-05-12,VIC,Geelong,ulp91,172.9
2026-05-12,VIC,Melbourne,diesel,202.8
2026-05-12,VIC,Melbourne,e10,174.0
2026-05-12,VIC,Melbourne,p95,181.0
2026-05-12,VIC,Melbourne,p98,195.1
2026-05-12,VIC,Melbourne,ulp91,172.9
2026-05-12,WA,Broome,diesel,235.9
2026-05-12,WA,Broome,p95,238.0
2026-05-12,WA,Broome,ulp91,228.9
2026-05-12,WA,Cocos Island,diesel,249.5
2026-05-12,WA,Cocos Island,p95,395.0
2026-05-12,WA,Dampier,diesel,223.9
2026-05-12,WA,Esperance,diesel,208.3
2026-05-12,WA,King Bay,diesel,223.9
2026-05-12,WA,Perth,diesel,202.2
2026-05-12,WA,Perth,p95,186.4
2026-05-12,WA,Perth,p98,200.4
2026-05-12,WA,Perth,ulp91,174.2
2026-05-12,WA,Port Hedland,diesel,231.0
2026-05-13,NSW,Newcastle,diesel,200.7
2026-05-13,NSW,Sydney,diesel,200.8
2026-05-13,NSW,Sydney,e10,173.2
2026-05-13,NSW,Sydney,p95,181.1
2026-05-13,NSW,Sydney,p98,194.7
2026-05-13,NSW,Sydney,ulp91,172.9
2026-05-13,NT,Darwin,diesel,206.1
2026-05-13,NT,Darwin,p95,186.8
2026-05-13,NT,Darwin,ulp91,176.5
2026-05-13,QLD,Brisbane,b5,207.3
2026-05-13,QLD,Brisbane,diesel,199.4
2026-05-13,QLD,Brisbane,e10,172.2
2026-05-13,QLD,Brisbane,p95,179.1
2026-05-13,QLD,Brisbane,p98,192.9
2026-05-13,QLD,Brisbane,ulp91,171.0
2026-05-13,QLD,Cairns,diesel,205.2
2026-05-13,QLD,Cairns,p95,190.7
2026-05-13,QLD,Cairns,ulp91,178.0
2026-05-13,QLD,Gladstone,diesel,203.5
2026-05-13,QLD,Gladstone,p95,184.7
2026-05-13,QLD,Gladstone,ulp91,178.1
2026-05-13,QLD,Mackay,diesel,203.4
2026-05-13,QLD,Mackay,ulp91,178.6
2026-05-13,QLD,Townsville,diesel,204.9
2026-05-13,QLD,Townsville,p95,186.4
2026-05-13,QLD,Townsville,p98,202.4
2026-05-13,QLD,Townsville,ulp91,177.8
2026-05-13,QLD,Weipa,diesel,216.2
2026-05-13,QLD,Weipa,ulp91,201.9
2026-05-13,SA,Adelaide,diesel,201.4
2026-05-13,SA,Adelaide,e10,174.2
2026-05-13,SA,Adelaide,p95,180.0
2026-05-13,SA,Adelaide,p98,194.8
2026-05-13,SA,Adelaide,ulp91,172.5
2026-05-13,SA,Port Lincoln,diesel,209.5
2026-05-13,SA,Port Lincoln,p98,204.6
2026-05-13,SA,Port Lincoln,ulp91,180.8
2026-05-13,TAS,Devonport,diesel,207.2
2026-05-13,TAS,Devonport,p95,187.9
2026-05-13,TAS,Devonport,ulp91,177.3
2026-05-13,TAS,Hobart,diesel,206.4
2026-05-13,TAS,Hobart,p95,188.0
2026-05-13,TAS,Hobart,p98,203.4
2026-05-13,TAS,Hobart,ulp91,177.4
2026-05-13,VIC,Geelong,diesel,199.9
2026-05-13,VIC,Geelong,p95,178.3
2026-05-13,VIC,Geelong,p98,192.4
2026-05-13,VIC,Geelong,ulp91,170.2
2026-05-13,VIC,Melbourne,diesel,199.9
2026-05-13,VIC,Melbourne,e10,171.4
2026-05-13,VIC,Melbourne,p95,178.3
2026-05-13,VIC,Melbourne,p98,192.4
2026-05-13,VIC,Melbourne,ulp91,170.2
2026-05-13,WA,Broome,diesel,232.9
2026-05-13,WA,Broome,p95,234.8
2026-05-13,WA,Broome,ulp91,225.8
2026-05-13,WA,Cocos Island,diesel,246.9
2026-05-13,WA,Cocos Island,p95,392.6
2026-05-13,WA,Dampier,diesel,221.1
2026-05-13,WA,Esperance,diesel,205.5
2026-05-13,WA,King Bay,diesel,221.1
2026-05-13,WA,Perth,diesel,199.4
2026-05-13,WA,Perth,p95,183.8
2026-05-13,WA,Perth,p98,197.7
2026-05-13,WA,Perth,ulp91,171.6
2026-05-13,WA,Port Hedland,diesel,228.1
2026-05-14,NSW,Newcastle,diesel,199.5
2026-05-14,NSW,Sydney,diesel,199.5
2026-05-14,NSW,Sydney,e10,172.3
2026-05-14,NSW,Sydney,p95,180.2
2026-05-14,NSW,Sydney,p98,193.8
2026-05-14,NSW,Sydney,ulp91,172.1
2026-05-14,NT,Darwin,diesel,204.8
2026-05-14,NT,Darwin,p95,186.0
2026-05-14,NT,Darwin,ulp91,175.7
2026-05-14,QLD,Brisbane,b5,206.1
2026-05-14,QLD,Brisbane,diesel,198.2
2026-05-14,QLD,Brisbane,e10,171.4
2026-05-14,QLD,Brisbane,p95,178.3
2026-05-14,QLD,Brisbane,p98,192.1
2026-05-14,QLD,Brisbane,ulp91,170.2
2026-05-14,QLD,Cairns,diesel,203.9
2026-05-14,QLD,Cairns,p95,189.9
2026-05-14,QLD,Cairns,ulp91,177.2
2026-05-14,QLD,Gladstone,diesel,202.3
2026-05-14,QLD,Gladstone,p95,183.8
2026-05-14,QLD,Gladstone,ulp91,177.3
2026-05-14,QLD,Mackay,diesel,202.2
2026-05-14,QLD,Mackay,ulp91,177.8
2026-05-14,QLD,Townsville,diesel,203.7
2026-05-14,QLD,Townsville,p95,185.6
2026-05-14,QLD,Townsville,p98,201.6
2026-05-14,QLD,Townsville,ulp91,177.0
2026-05-14,QLD,Weipa,diesel,214.9
2026-05-14,QLD,Weipa,ulp91,201.0
2026-05-14,SA,Adelaide,diesel,200.1
2026-05-14,SA,Adelaide,e10,173.4
2026-05-14,SA,Adelaide,p95,179.2
2026-05-14,SA,Adelaide,p98,194.0
2026-05-14,SA,Adelaide,ulp91,171.7
2026-05-14,SA,Port Lincoln,diesel,208.3
2026-05-14,SA,Port Lincoln,p98,203.8
2026-05-14,SA,Port Lincoln,ulp91,179.9
2026-05-14,TAS,Devonport,diesel,205.9
2026-05-14,TAS,Devonport,p95,187.1
2026-05-14,TAS,Devonport,ulp91,176.5
2026-05-14,TAS,Hobart,diesel,205.2
2026-05-14,TAS,Hobart,p95,187.2
2026-05-14,TAS,Hobart,p98,202.6
2026-05-14,TAS,Hobart,ulp91,176.6
2026-05-14,VIC,Geelong,diesel,198.7
2026-05-14,VIC,Geelong,p95,177.5
2026-05-14,VIC,Geelong,p98,191.6
2026-05-14,VIC,Geelong,ulp91,169.4
2026-05-14,VIC,Melbourne,diesel,198.7
2026-05-14,VIC,Melbourne,e10,170.6
2026-05-14,VIC,Melbourne,p95,177.5
2026-05-14,VIC,Melbourne,p98,191.6
